thisRow.t,notes,subid,session,run,trial.system.time,trial.number,trial.type,Tgt.OnsetTime,trial.rt,trial.target_dur,trial.reward,Fix_after_target.OnsetTime,Fix_after_target.OffsetTime,Fix_after_target.Duration,Fix_ITI.OnsetTime,Fix_ITI.OffsetTime,Fix_ITI.Duration,time.trial,time.global,Winnings,MRT,Cue.OnsetTime,Cue.OffsetTime,Cue.Duration,Dly.OnsetTime,Dly.OffsetTime,Dly.Duration,Tgt.ACC,Tgt.ACCfeedback,total_earnings,Fb.OnsetTime,Fb.OffsetTime,Fb.Duration,trial.too_slow_rt,participant,session,fMRI? (yes or no),fMRI trigger on TTL? (yes or no),fMRI reverse screen? (yes or no),start run (0-2),task screen,date,expName,frameRate,
,,2357647587769,1,0,Fri May  1 09:47:36 2026,1,reward.neut,5.008965083019575,0.2867846669978462,0.5,0.0,5.516882458003238,9.236651750019519,3.7198169170005713,9.237584125017747,13.244919791002758,4.0073822090053,8.236619832983706,13.244976832997054,0.0,,,,,,,,,,,,,,,2357647587769,1,yes,yes,no,0,2,2026-05-01_09h47.16.344,MID1.1,None,
,,2357647587769,1,0,Fri May  1 09:47:44 2026,2,loss.low,13.245922250003787,0.2579847500019241,0.5,,13.754610583011527,17.503193375014234,3.748630707996199,17.50404816601076,21.50768758301274,4.0036811659811065,8.262144249980338,21.50773579199449,0.0,,,,,,,,,,,,,,,2357647587769,1,yes,yes,no,0,2,2026-05-01_09h47.16.344,MID1.1,None,
,,2357647587769,1,0,Fri May  1 09:47:52 2026,3,loss.low,21.508609458018327,0.2787603340111673,0.48,,22.002894625009503,25.724375083023915,3.7215370829799213,25.72521241600043,31.736629208025988,6.011468375014374,10.228299791982863,31.736689291981747,0.0,0.27450991700364585,,,,,,,,,,,,,,2357647587769,1,yes,yes,no,0,2,2026-05-01_09h47.16.344,MID1.1,None,
,,2357647587769,1,1,Fri May  1 09:48:24 2026,1,loss.low,9.4961455000157,0.20416049999766983,0.275,,9.790044499997748,11.10788374999538,1.3178868329850957,13.1131388329959,19.112510000006296,5.999415541999042,14.103885082993656,67.47877666697605,0,,5.010352332988987,7.016079666995211,2.0057807920093182,7.017188583005918,9.49529399999301,2.478154333017301,1,"Hit!
$0.00",0,11.11967758301762,13.09975600001053,1.980072292004479,,2357647587769,1,yes,yes,no,0,2,2026-05-01_09h47.16.344,MID1.1,None,
,,2357647587769,1,1,Fri May  1 09:48:38 2026,2,loss.low,23.18316662500729,,0.255,-1.5,23.446425792004447,25.116199500014773,1.6698143329995219,27.12979458301561,29.136914041999262,2.007167958014179,10.023822207993362,77.50319220797974,-1.5,,19.113852250011405,21.124609332997352,2.010809083993081,21.12567612499697,23.182869957992807,2.057263041002443,3,"Miss!
-$1.50",-1.5,25.130290667002555,27.111955041997135,1.9816570839902852,0.05009316598072444,2357647587769,1,yes,yes,no,0,2,2026-05-01_09h47.16.344,MID1.1,None,
,,2357647587769,1,1,Fri May  1 09:48:48 2026,3,reward.high,33.22528883299674,0.2164971659949515,0.275,5.0,33.503545042010956,35.215844416990876,1.7123474169929978,37.22602724999888,43.22857908299193,6.002631666982779,14.091086083004484,91.5949028749892,3.5,,29.13915766699938,31.140567207999993,2.001460291998228,31.141716207988793,33.22471999999834,2.0830639170017093,1,"Hit!
+$5.00",3.5,35.22221391700441,37.20789591700304,1.9856745419965591,,2357647587769,1,yes,yes,no,0,2,2026-05-01_09h47.16.344,MID1.1,None,
,,2357647587769,1,1,Fri May  1 09:49:02 2026,4,loss.low,47.50918045800063,0.22784958299598657,0.275,,47.80155666699284,49.312111125007505,1.510593582992442,51.31656741700135,,,,,,,43.230044500000076,45.23268775001634,2.0027056249964517,45.23386604199186,47.508536792011,2.2747268750099465,1,"Hit!
$0.00",3.5,49.31731695801136,51.30402841701289,1.9867014170158654,,,1,,,,,,,,,
