thisRow.t,notes,subid,session,run,trial.system.time,trial.number,trial.type,Tgt.OnsetTime,Tgt.OffsetTime,trial.rt,trial.target_dur,Fix_after_target.OnsetTime,Fix_after_target.OffsetTime,Fix_after_target.Duration,Fix_ITI.OnsetTime,Fix_ITI.OffsetTime,Fix_ITI.Duration,time.trial,time.global,Winnings,trial.reward,MRT,Cue.OnsetTime,Cue.OffsetTime,Cue.Duration,Dly.OnsetTime,Dly.OffsetTime,Dly.Duration,Tgt.ACC,Tgt.ACCfeedback,total_earnings,Fb.OnsetTime,Fb.OffsetTime,Fb.Duration,trial.too_slow_rt,participant,session,fMRI? (yes or no),fMRI trigger on TTL? (yes or no),fMRI reverse screen? (yes or no),start run (0-2),task screen,date,expName,frameRate,
,,9087896867564,1,0,Fri May  1 09:55:58 2026,1,loss.neut,5.00960550000309,5.512214999995194,0.236177333019441,0.5,5.521192082989728,9.291401541995583,3.77025854200474,9.292338083003415,15.299866332992679,6.007576208008686,10.291130583995255,15.299918125005206,0,,,,,,,,,,,,,,,,9087896867564,1,yes,yes,no,0,2,2026-05-01_09h55.35.139,MID1.1,None,
,,9087896867564,1,0,Fri May  1 09:56:08 2026,2,reward.high,15.300614792009583,15.80811408298905,0.2917464999773074,0.5,15.813862542010611,19.528990624996368,3.71517395900446,19.52972587500699,23.532813458004966,4.003138624975691,8.23252049999428,23.53288441701443,5.0,5.0,,,,,,,,,,,,,,,9087896867564,1,yes,yes,no,0,2,2026-05-01_09h55.35.139,MID1.1,None,
,,9087896867564,1,0,Fri May  1 09:56:16 2026,3,loss.low,23.533841291995486,24.037474624987226,0.24872674999642186,0.5,24.042966000008164,27.804058792011347,3.7611430419783574,27.804925167001784,33.80811916699167,6.003245458996389,10.274657458008733,33.80819062501541,5.0,,0.2588835276643901,,,,,,,,,,,,,,9087896867564,1,yes,yes,no,0,2,2026-05-01_09h55.35.139,MID1.1,None,
,,9087896867564,1,1,Fri May  1 09:56:47 2026,1,loss.neut,9.465021916985279,9.735785208002198,0.09341266701812856,0.259,9.738339500006987,11.210093999980018,1.4718004169990309,13.219639249989996,15.226550499995938,2.0069490839960054,10.223782875022152,64.72891725000227,0,,,5.004606500006048,7.009897042007651,2.005339791998267,7.010841124982107,9.464118375006365,2.4533332500141114,1,"Hit!
$0.00",0,11.222256332985125,13.201743082987377,1.9794795829802752,,9087896867564,1,yes,yes,no,0,2,2026-05-01_09h55.35.139,MID1.1,None,
,,9087896867564,1,1,Fri May  1 09:56:58 2026,2,loss.high,19.59404516700306,19.855507291998947,0.24147933401400223,0.259,19.860714999987977,21.259963999997126,1.3992924999911338,23.2646873749909,25.264791499997955,2.000153999979375,10.037879541981965,74.76718200001051,0,,,15.228280374984024,17.230974999984028,2.0027540419832803,17.23220549998223,19.593543666996993,2.361392416001763,1,"Hit!
$0.00",0,21.260332957986975,23.251987833005842,1.9916406660049688,,9087896867564,1,yes,yes,no,0,2,2026-05-01_09h55.35.139,MID1.1,None,
,,9087896867564,1,1,Fri May  1 09:57:08 2026,3,loss.neut,29.390282249980373,29.635330749995774,,0.239,29.646916875004536,31.264357292006025,1.617485458002193,33.278097125003114,37.28501987498021,4.00696941599017,12.019535542000085,86.78740183400805,0.0,-0.0,,25.266356707987143,27.268255292001413,2.0019516670145094,27.269401291996473,29.389658750005765,2.1203129999921657,3,"Miss!
-$0.00",0.0,31.27805537500535,33.26004495800589,1.9819837910181377,0.004128750015431892,9087896867564,1,yes,yes,no,0,2,2026-05-01_09h55.35.139,MID1.1,None,
,,9087896867564,1,1,Fri May  1 09:57:20 2026,4,reward.neut,41.33575674999156,41.59770699997898,0.02611208299640566,0.259,41.60305508298916,43.54761549999239,1.9446008340164553,45.54925379200722,,,,,,0.0,,37.28706608299399,39.29813974999706,2.011133667023387,39.29964845799259,41.33508016698761,2.0355074999970384,1,"Hit!
$0.00",0.0,43.5544949999894,45.53575612499844,1.9812469579919707,,,1,,,,,,,,,
