thisRow.t,notes,subid,session,run,trial.system.time,trial.number,trial.type,Tgt.OnsetTime,trial.target_dur,Fix_after_target.OnsetTime,Fix_after_target.Duration,Fix_ITI.OnsetTime,Fix_ITI.Duration,time.trial,time.global,Winnings,MRT,trial.rt,trial.reward,Cue.OnsetTime,Cue.Duration,Dly.OnsetTime,Dly.Duration,trial.too_slow_rt,Tgt.ACC,Tgt.ACCfeedback,total_earnings,Fb.OnsetTime,Fb.Duration,trial.too_fast_rt,participant,session,fMRI? (yes or no),fMRI trigger on TTL? (yes or no),fMRI reverse screen? (yes or no),start run (0-2),task screen,date,expName,frameRate,
,,36645869,1,0,Thu Jan 22 13:06:18 2026,1,reward.high,5.004398999968544,0.5,5.511857583886012,3.48,8.993205624865368,4,8.002144916914403,13.005855957977474,0,0.5,,,,,,,,,,,,,,36645869,1,yes,no,no,0,2,2026-01-22_13h05.54.963,MID1.1,None,
,,36645869,1,0,Thu Jan 22 13:06:48 2026,1,reward.high,5.002353207906708,0.5,5.517196832923219,3.7863503750413656,9.304433292010799,2,6.303606500150636,11.305576541926712,5.0,0.21364962495863438,0.21364962495863438,5.0,,,,,,,,,,,,36645869,1,yes,no,no,0,2,2026-01-22_13h05.54.963,MID1.1,None,
,,36645869,1,1,Thu Jan 22 13:07:18 2026,1,reward.high,9.227979458868504,0.214,9.446735667064786,1.5563631345135986,13.011762792011723,2,10.008406459121034,45.40678449999541,0,,,,5.009962416952476,2.0,7.012935166945681,2.209987240527767,0.16167120901773568,3,"Miss!
$0.00",0,11.023053333861753,1.9739648748654872,,36645869,1,yes,no,no,0,2,2026-01-22_13h05.54.963,MID1.1,None,
,,36645869,1,1,Thu Jan 22 13:07:28 2026,2,reward.high,19.162339000031352,0.234,19.404402500018477,1.6060510854355838,23.028172624995932,2,10.010549790924415,55.417797416914254,0,,,,15.019071334041655,2.0,17.022018583957106,2.1402992896057818,,2,"Miss!
$0.00",0,21.019814166938886,1.990077625028789,1.7293947498567555,36645869,1,yes,no,no,0,2,2026-01-22_13h05.54.963,MID1.1,None,
,,36645869,1,1,Thu Jan 22 13:07:38 2026,3,reward.low,29.336978874867782,0.214,29.552498624892905,1.4840577650829898,33.053584459004924,4,12.026248042006046,67.44422945892438,0,,,,25.029421624960378,2.0,27.043938708957285,2.282292609958376,,2,"Miss!
$0.00",0,31.050672041950747,1.9884866250213236,2.097545291919659,36645869,1,yes,no,no,0,2,2026-01-22_13h05.54.963,MID1.1,None,
,,36645869,1,1,Thu Jan 22 13:07:50 2026,4,loss.low,41.25237137498334,0.214,41.47893891693093,1.5741393079987844,45.059037667000666,2,10.00550354202278,77.44994229194708,-1.5,,,-1.5,37.055919291917235,2.0,39.058418249944225,2.192211067042581,0.003911208175786385,3,"Miss!
-$1.50",-1.5,43.06496462505311,1.975571540882811,,36645869,1,yes,no,no,0,2,2026-01-22_13h05.54.963,MID1.1,None,
,,36645869,1,1,Thu Jan 22 13:08:00 2026,5,reward.high,51.13717729202472,0.254,51.403384499950334,1.6572468947973418,55.06716737500392,2,10.007044125115499,87.45722858398221,-1.5,,,,47.061348541872576,2.0,49.0673264588695,2.069103480244024,,0,"Miss!
$0.00",-1.5,53.069378667045385,,,36645869,1,yes,no,no,0,2,2026-01-22_13h05.54.963,MID1.1,None,
,,36645869,1,1,Thu Jan 22 13:08:10 2026,6,loss.neut,61.15427066688426,0.214,61.37120591686107,1.6899514172395933,65.07041854201816,4,12.003547583008185,99.4610087920446,-1.5,,,-0.0,57.068907167064026,2.0,59.073041958967224,2.0763989578017723,0.015074333844916854,3,"Miss!
-$0.00",-1.5,63.073955666972324,1.9936154999304563,,36645869,1,yes,no,no,0,2,2026-01-22_13h05.54.963,MID1.1,None,
,,36645869,1,1,Thu Jan 22 13:08:22 2026,7,loss.high,73.2685774168931,0.214,73.49049941706471,1.5749168288652298,77.06789745902643,,,,,,,-5.0,69.07335270894691,2.0,71.07824179204181,2.191433546176136,0.023799959080338162,3,"Miss!
-$5.00",-6.5,75.0682057919912,1.986359333852306,,,1,,,,,,,,,
