thisRow.t,notes,None.OffsetTime,subid,session,run,trial.system.time,trial.number,trial.type,Tgt.OnsetTime,trial.rt,trial.target_dur,Fix_after_target.OnsetTime,Fix_after_target.OffsetTime,Fix_after_target.Duration,Fix_ITI.OnsetTime,Fix_ITI.OffsetTime,Fix_ITI.Duration,time.trial,time.global,Winnings,trial.reward,MRT,Cue.OnsetTime,Cue.Duration,Cue.OffsetTime,Dly.OnsetTime,Dly.OffsetTime,Dly.Duration,Tgt.ACC,Tgt.ACCfeedback,total_earnings,Fb.OnsetTime,Fb.Duration,trial.too_fast_rt,trial.too_slow_rt,participant,session,fMRI? (yes or no),fMRI trigger on TTL? (yes or no),fMRI reverse screen? (yes or no),start run (0-2),task screen,date,expName,frameRate,
,,5.00953633300378,789965,1,0,Thu Apr 30 17:09:52 2026,1,loss.high,5.011011167007382,0.23965966700052377,0.5,5.531595500011463,9.298187917011091,3.7603403329994762,9.299503292000736,13.297497874998953,4,8.294769582993467,13.305133750007371,0,,,,,,,,,,,,,,,,789965,1,yes,yes,no,0,2,2026-04-30_17h09.30.997,MID1.1,None,
,,,789965,1,0,Thu Apr 30 17:10:01 2026,2,loss.high,13.305884458008222,0.2225978749920614,0.48,13.792135542011238,17.58027212500747,3.7774021250079386,17.581286000000546,21.567120667008567,4,8.27468437499192,21.580390375005663,0,,,,,,,,,,,,,,,,789965,1,yes,yes,no,0,2,2026-04-30_17h09.30.997,MID1.1,None,
,,,789965,1,0,Thu Apr 30 17:10:09 2026,3,reward.neut,21.58130833299947,0.2243782919977093,0.5,22.094254208001075,25.87147612500121,3.7756217080022907,25.871870708011556,31.86002274999919,6,10.291084625001531,31.872085916998913,0.0,0.0,0.22887861133009815,,,,,,,,,,,,,,789965,1,yes,yes,no,0,2,2026-04-30_17h09.30.997,MID1.1,None,
,,5.0062819169979775,789965,1,1,Thu Apr 30 17:11:13 2026,1,reward.low,9.357858542003669,0.19285737500467803,0.229,9.591642250001314,11.068619334007963,1.4740805910491632,13.070225542003755,19.055142292010714,6,14.063034624996362,100.00651883300452,1.5,1.5,,5.008818917005556,2.0,7.010881000009249,7.011810249998234,9.357077500011656,2.3330620339461587,1,"Hit!
+$1.50",1.5,11.077090042002965,,,,789965,1,yes,yes,no,0,2,2026-04-30_17h09.30.997,MID1.1,None,
,,,789965,1,1,Thu Apr 30 17:11:27 2026,2,loss.low,23.4523908340052,0.20091625000350177,0.229,23.68875787500292,25.1188456670061,1.4300376062646047,27.128303750010673,29.127235709005618,2,10.064982041993062,110.0719967920013,1.5,,,19.072413084009895,2.0,21.076414916999056,21.07723112500389,23.4520279999997,2.3690461437318935,1,"Hit!
$0.00",1.5,25.129469084000448,1.9814102910022484,,,789965,1,yes,yes,no,0,2,2026-04-30_17h09.30.997,MID1.1,None,
,,,789965,1,1,Thu Apr 30 17:11:38 2026,3,loss.neut,33.2732628340018,0.18575487499765586,0.229,33.51446891701198,35.21059366699774,1.6888057900811222,37.222964250002406,43.218980999998166,6,14.091057500001625,124.16371779200563,1.5,,,29.138003625004785,2.0,31.143723792003584,31.14479695900809,33.27287358400645,2.125439334921222,1,"Hit!
$0.00",1.5,35.21087437499955,1.9915279999986524,,,789965,1,yes,yes,no,0,2,2026-04-30_17h09.30.997,MID1.1,None,
,,,789965,1,1,Thu Apr 30 17:11:52 2026,4,reward.neut,47.68612470899825,,0.229,47.92403845900844,49.231006667003385,1.30724266975312,51.24517779200687,53.239670959010255,2,10.024512125004549,134.18877466701088,1.5,,,43.22930845900555,2.0,45.231312042000354,45.23234600000433,47.68563633400481,2.443878718916782,2,"Miss!
$0.00",1.5,49.23926095900242,1.9798252920008963,1.2249680000125558,,789965,1,yes,yes,no,0,2,2026-04-30_17h09.30.997,MID1.1,None,
,,,789965,1,1,Thu Apr 30 17:12:02 2026,5,reward.low,57.619334375005565,,0.209,57.83671366699855,59.256561334012076,1.4142199421978638,61.266345167008694,63.26453820899769,2,10.016358833003324,144.20559033300378,1.5,,,53.253359209003975,2.0,55.26044108399947,55.261313334005536,57.61887258400384,2.356901446472038,3,"Miss!
$0.00",1.5,59.25692470899958,1.9996309999987716,,0.1232315419977148,789965,1,yes,yes,no,0,2,2026-04-30_17h09.30.997,MID1.1,None,
,,,789965,1,1,Thu Apr 30 17:12:12 2026,6,loss.low,,,,,,,,63.26910570899781,,,,,,,63.27040525000484,2.0,63.468168042003526,,,,,,,,,,,,1,,,,,,,,,
