thisRow.t,notes,subid,session,run,trial.system.time,trial.number,trial.type,Tgt.OnsetTime,Tgt.OffsetTime,trial.rt,trial.target_dur,Fix_after_target.OnsetTime,Fix_after_target.OffsetTime,Fix_after_target.Duration,Fix_ITI.OnsetTime,Fix_ITI.OffsetTime,Fix_ITI.Duration,time.trial,time.global,Winnings,trial.reward,MRT,Cue.OnsetTime,Cue.OffsetTime,Cue.Duration,Dly.OnsetTime,Dly.OffsetTime,Dly.Duration,Tgt.ACC,Tgt.ACCfeedback,total_earnings,Fb.OnsetTime,Fb.OffsetTime,Fb.Duration,trial.too_slow_rt,trial.too_fast_rt,participant,session,fMRI? (yes or no),fMRI trigger on TTL? (yes or no),fMRI reverse screen? (yes or no),start run (0-2),task screen,date,expName,frameRate,
,,76698986898967689,1,1,Fri May  1 12:01:46 2026,6,reward.neut,69.6240902080026,69.87984016700648,,0.255,69.88488379202317,71.49670516699553,1.6118688330170698,73.51040729202214,79.51348650001455,6.003135500010103,14.021216958994046,235.02234349999344,0.0,,,65.49299650001922,67.50493275001645,2.011978624999756,67.50582849999773,69.62380191701232,2.1180110419809353,3,"Miss!
$0.00",0.0,71.51000858301995,73.49245245801285,1.9824340830091387,0.08161858300317082,,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:02:00 2026,7,loss.high,84.01774154201848,84.28417374999844,,0.255,84.289700000023,85.52194770800998,1.232293250010116,87.53515437501483,93.54229579202365,6.007187000010163,14.028141624992713,249.05113720800728,-5.0,-5.0,,79.51491741702193,81.52155991701875,2.006697290984448,81.52299016699544,84.01722241702373,2.4942846659978386,2,"Miss!
-$5.00",-5.0,85.53237850000733,87.51747754201642,1.98509254201781,,1.9173580420120206,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:02:14 2026,8,loss.high,97.63025558300433,97.90896608302137,0.22323108397540636,0.275,97.91488083300646,99.62204508300056,1.7072235000086948,101.6322801670176,107.63818950002315,6.005954708991339,14.095422541024163,263.1470824170101,-5.0,,,93.54349920799723,95.55089891701937,2.0074445420177653,95.55201041701366,97.62987045801128,2.077944041986484,1,"Hit!
$0.00",-5.0,99.62991916699684,101.6143020830059,1.9843689999834169,,,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:02:28 2026,9,reward.high,112.08029475001968,112.36320004201843,,0.275,112.36934912501602,113.64988800001447,1.2805839159991592,115.65669054200407,119.66309229200124,4.006450375018176,12.02435575000709,275.1719288750028,-5.0,,,107.640552708006,109.64243533302215,2.0019261249981355,109.64357070802362,112.07987412501825,2.436346083995886,2,"Miss!
$0.00",-5.0,113.65505495801335,115.64683579202392,1.9917644590022974,,2.367201665996905,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:02:40 2026,10,loss.neut,123.76397895801347,124.02525354200043,0.21867504101828672,0.255,124.027884250012,125.71747408300871,1.689630707987817,127.72666200000094,131.7300503750157,4.003481875028228,12.06655733298976,287.2388892500021,-5.0,,,119.66410941700451,121.66705820799689,2.0029943750123493,121.66818458301714,123.76330391701777,2.095186541992007,1,"Hit!
$0.00",-5.0,125.7224726669956,127.71755633302382,1.9950724160007667,,,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:02:52 2026,11,reward.neut,135.85955554200336,136.1426214580133,0.22431220801081508,0.275,136.14881920799962,137.80920795802376,1.6604458750225604,139.81469220801955,141.82581962499535,2.0111794999975245,10.095139667013427,297.33466066699475,-5.0,0.0,,131.73143145799986,133.73417854201398,2.002801000024192,133.7352664580103,135.85911870800192,2.1239011669822503,1,"Hit!
$0.00",-5.0,137.80955400000676,139.80101037499844,1.9914389999757987,,,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:03:02 2026,12,reward.neut,146.03898712500813,146.300248250016,0.2268225000007078,0.255,146.30215683300048,147.87989937499515,1.5777807919948827,149.88161695800954,153.8880184580048,4.006437750009354,12.061608957999852,309.39682983301464,-5.0,0.0,,141.8270998329972,143.83403941700817,2.0069847909908276,143.8351820000098,146.03866516699782,2.203534917003708,1,"Hit!
$0.00",-5.0,147.88022762502078,149.87191183300456,1.991671875002794,,,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:03:14 2026,13,reward.neut,157.90909779199865,158.15069337500609,,0.235,158.15586733300006,159.90084437502082,1.7450269580003805,161.90631754201604,163.90523104200838,1.9989564999996219,10.016968959011137,319.4140559580119,-5.0,,,153.88862279200112,155.8928197500063,2.0042394579795655,155.89417675000732,157.90888362500118,2.0147501250030473,2,"Miss!
$0.00",-5.0,159.90589270801865,161.89269837501342,1.9867912080080714,,1.9005875420085951,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:03:24 2026,14,loss.low,168.42227829201147,168.65897979200236,,0.235,168.6647275419964,169.96320891700452,1.298531250009546,171.96685658302158,173.9661675420066,1.999348541983636,10.060535500000697,329.4749970000121,-6.5,-1.5,,163.9062219170155,165.91758720800863,2.011421249975683,165.91875091701513,168.42176700002165,2.5030707500118297,3,"Miss!
-$1.50",-6.5,169.97110020800028,171.9548050830199,1.9836893750180025,0.02053150001513293,,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:03:35 2026,15,loss.low,178.34703558302135,178.57182000001194,,0.215,178.57673854200402,179.98012500000186,1.4034446669975296,181.98954816701007,183.99272070801817,2.0032294999982696,10.026201542001218,339.50156775000505,-8.0,-1.5,,173.96725558300386,175.97156979201827,2.0043582920043264,175.97306170800584,178.34673408299568,2.373736708017532,3,"Miss!
-$1.50",-8.0,179.98062145800213,181.98024258299847,1.9996048749890178,0.03393566600761089,,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:03:45 2026,16,reward.neut,188.08054108300712,188.3374142080138,,0.255,188.3418752500147,189.9965624580218,1.6547261250088923,191.99818083300488,193.99741529201856,1.9992785420035943,10.00403087498853,349.5062461250054,-8.0,,,183.99428454201552,186.00502420801786,2.0107917090062983,186.0061582920025,188.07989220801392,2.0737919170060195,2,"Miss!
$0.00",-8.0,190.00224516700837,191.98442162500578,1.9821626670018304,,1.7963264169994169,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:03:55 2026,17,loss.low,198.51013254199643,198.74682333300007,,0.235,198.7522111670114,200.00490358300158,1.2527439999976195,202.00963933300227,208.01336479201564,6.003774625016376,14.01544424999156,363.52221699999063,-9.5,-1.5,,193.99853066701326,196.0092751670163,2.0107888329948764,196.01041529199574,198.5093131250178,2.498963874997571,2,"Miss!
-$1.50",-9.5,200.01039216702338,201.99687845801236,1.9864709159883205,,1.6922067079979737,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:04:09 2026,18,reward.low,212.07594516701647,212.36344829201698,0.1528898329997901,0.275,212.3687192920188,214.16344783300883,1.794774458016036,216.16876695799874,222.1714225000178,6.00271179198171,14.157527165982174,377.6802722919965,-8.0,1.5,,208.01551091700094,210.02152104201377,2.0060547500033863,210.02242187500815,212.07535383300274,2.0529879169771448,1,"Hit!
+$1.50",-8.0,214.17184395799995,216.15517083302257,1.983311791002052,,,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:04:23 2026,19,reward.high,226.22234850001405,226.5301529999997,,0.295,226.5355879170238,228.1884837920079,1.6529530830157455,230.19788950000657,232.19682045801892,1.99902945899521,10.024793958000373,387.7056728749885,-8.0,,,222.17292308300966,224.17508066701703,2.0022234999923967,224.1762624999974,226.2216985830164,2.045496540988097,2,"Miss!
$0.00",-8.0,228.1937975830224,230.1765273330093,1.9827174159872811,,1.6429177499958412,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:04:33 2026,20,reward.low,236.22213837501477,236.48899020801764,0.20794137500342913,0.255,236.49189458301407,238.27249637502246,1.780645833001472,240.28127062501153,246.2833574580145,6.002134208014468,14.085883083025692,401.79219541698694,-8.0,,,232.19841395801632,234.1999213329982,2.0015616249875166,234.20117883299827,236.22155583300628,2.020451916003367,2,"Miss!
$0.00",-8.0,238.27288791700266,240.2719228329952,1.9990271249844227,,1.3175003750056558,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:04:47 2026,21,loss.high,250.43083229201147,250.6894586670096,0.17318879201775417,0.255,250.69394541700603,252.38840458300547,1.6944988330069464,254.38998637499753,258.39664041702054,4.00670875000651,12.11273845899268,413.9054772919917,-13.0,-5.0,,246.28459429199575,248.28828795801383,2.0037556249881163,248.28950137502397,250.43013254200923,2.140694917005021,2,"Miss!
-$5.00",-13.0,252.39337820801302,254.3804282080091,1.9870395410107449,,1.246768624999003,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:04:59 2026,22,loss.low,262.6234740000218,262.8796512920235,0.21518270898377523,0.255,262.8819283750199,264.45868887502,1.5767779170128051,266.46456449999823,268.47231562499655,2.0078652079973835,10.075233499985188,423.98118254198926,-14.5,-1.5,,258.3978305000055,260.4051417080045,2.007365999976173,260.40610666701104,262.62281216701376,2.2167647090100218,3,"Miss!
-$1.50",-14.5,264.46147237499827,266.4551756250148,1.993697500001872,0.37009358300907813,2.1933198749941187,76698986898967689,1,yes,yes,no,0,2,2026-05-01_11h57.48.547,MID1.1,None,
,,76698986898967689,1,1,Fri May  1 12:05:09 2026,23,loss.neut,,,,,,,,,,,,,,,,268.4739867080061,,,,,,,,,,,,,,,1,,,,,,,,,
