thisRow.t,notes,subid,session,run,trial.system.time,trial.number,trial.type,Tgt.OnsetTime,Tgt.OffsetTime,trial.rt,trial.target_dur,Fix_after_target.OnsetTime,Fix_after_target.OffsetTime,Fix_after_target.Duration,Fix_ITI.OnsetTime,Fix_ITI.OffsetTime,Fix_ITI.Duration,time.trial,time.global,Winnings,trial.reward,trial.too_slow_rt,MRT,Cue.OnsetTime,Cue.OffsetTime,Cue.Duration,Dly.OnsetTime,Dly.OffsetTime,Dly.Duration,trial.too_fast_rt,Tgt.ACC,Tgt.ACCfeedback,total_earnings,Fb.OnsetTime,Fb.OffsetTime,Fb.Duration,trial.cue_rt,participant,session,fMRI? (yes or no),fMRI trigger on TTL? (yes or no),fMRI reverse screen? (yes or no),start run (0-2),task screen,date,expName,frameRate,
,,587968758647536,1,1,Fri May  1 11:10:04 2026,14,loss.neut,166.20655324999825,166.51386679100688,0.23586916699423455,0.298,166.51708716599387,167.9474283749878,1.4303918340010568,169.94885124999564,173.9519920409948,4.003194084012648,12.103909791010665,323.181861124991,6.5,,,,161.84874733298784,163.85568395798327,2.0069849170104135,163.8567623749841,166.20601420800085,2.3493183749960735,,1,"Hit!
$0.00",6.5,167.9526193329948,169.9393273750029,1.986693084007129,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:10:16 2026,15,loss.high,177.9854826660012,178.22694870800478,0.1059393750037998,0.238,178.23188262499752,180.1069578329916,1.8751230829802807,182.11541125000804,186.11866037498112,4.003309708001325,12.166006833984284,335.34853808398475,6.5,,,,173.95343091600807,175.95569487498142,2.0023155419912655,175.95673404098488,177.9849116249825,2.028236415993888,,1,"Hit!
$0.00",6.5,180.1073404159979,182.10597004098236,1.9986176249803975,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:10:28 2026,16,loss.neut,190.58149862498976,190.90578199998708,0.24153991701314226,0.318,190.908733749995,192.2309340829961,1.322248332988238,194.23506058298517,196.23435812498792,1.9993476659874432,10.11504312499892,345.46422404199257,6.5,,,,186.12009991600644,188.13082349998876,2.0107794999785256,188.1319803329825,190.5809003750037,2.448986709001474,,1,"Hit!
$0.00",6.5,192.2312946250022,194.22260354098398,1.9912932500010356,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:10:38 2026,17,reward.neut,200.4312812499993,200.7108390829817,0.22106983300182037,0.278,200.71724008300225,202.31400104099885,1.5968114999996033,204.31551837499137,208.31790058300248,4.002440915995976,12.082991166011197,357.54776924999896,6.5,0.0,,,196.23555754098925,198.24758229099098,2.0120672499760985,198.2486101249815,200.43077899998752,2.182220500020776,,1,"Hit!
$0.00",6.5,202.31433224998182,204.3059929999872,1.9916454589983914,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:10:50 2026,18,loss.neut,212.47294712500297,212.77261304098647,0.2164612920023501,0.298,212.7796040409885,214.42254516598769,1.642999083007453,216.43216995798866,218.43908662500326,2.007017249998171,10.120617582986597,367.6689692089858,6.5,,,,208.31914062498254,210.32282733300235,2.003740458021639,210.32416462499532,212.47248687499086,2.1483743750141002,,1,"Hit!
$0.00",6.5,214.42290375000448,216.42264362500282,1.9997262500110082,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:11:00 2026,19,loss.low,222.88612437498523,223.18460524998954,0.2286039580067154,0.298,223.18924300000072,224.5309034579841,1.3416973749990575,226.5401716250053,230.54325550000067,4.003198958002031,12.103539208008442,379.7731588339957,6.5,,,,218.44062783298432,220.4484765829984,2.007913000008557,220.44999237498268,222.88548570798594,2.435562792001292,,1,"Hit!
$0.00",6.5,224.53119641600642,226.53100133300177,1.9997908330115024,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:11:12 2026,20,loss.neut,234.6104722909804,234.89367754099658,,0.278,234.89962683297927,236.54332754100324,1.6437532500131056,238.55288166599348,240.55626954100444,2.003440041997237,10.0124138329993,389.78614133398514,6.5,-0.0,0.008008665990309582,,230.5446769160044,232.5474380409869,2.002797332999762,232.54801208298886,234.61001045798184,2.062040666991379,,3,"Miss!
-$0.00",6.5,236.54825483300374,238.5349935409904,1.9867251660034526,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:11:22 2026,21,reward.low,244.73149170799297,245.01433679100592,,0.278,245.0196285409911,246.56433120800648,1.5447486669872887,248.5686149999965,250.5768388749857,2.0082816669892054,10.019997458002763,399.80671912498656,6.5,,0.024972709023109774,,240.55727516600746,242.56411029098672,2.006876250001369,242.56536787498044,244.7308994999912,2.1656489580054767,,3,"Miss!
$0.00",6.5,246.5692931659869,248.55603087498457,1.9867265840002801,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:11:32 2026,22,loss.low,254.99405016598757,255.3187540829822,0.21651299999211915,0.318,255.32207574998029,256.69334574998356,1.3713140830222983,258.6945780410024,262.69766670800163,4.003139333013678,12.120211375004146,411.9275411669805,6.5,,,,250.57834983299836,252.58050470799208,2.002206083998317,252.58153683299315,254.99344216598547,2.411968541011447,,1,"Hit!
$0.00",6.5,256.6981989159831,258.68151720799506,1.9833036249910947,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:11:44 2026,23,reward.high,266.8855929579877,267.14803741598735,0.2297397080110386,0.258,267.1511113329907,268.74764049999067,1.596581083984347,270.7530254999874,276.7559078329941,6.002961084013805,14.05777641601162,425.9857786250068,11.5,5.0,,,262.6988831659837,264.7058089579805,2.0069859999930486,264.7067543749872,266.8850009999878,2.1782989159983117,,1,"Hit!
+$5.00",11.5,268.7530516249826,270.74356149998493,1.9904945000016596,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:11:59 2026,24,loss.high,281.19011158298235,281.4145628330007,,0.218,281.42305658300756,282.80182612498174,1.3788137919909786,284.8156450410024,286.82238500000676,2.0067868339829147,10.065846999990754,436.05224858399015,6.5,-5.0,0.004385125022148939,,276.7573684579984,278.7601108329836,2.0027944580069743,278.76108016600483,281.1894074160082,2.428398541000206,2.034022124993537,3,"Miss!
-$5.00",6.5,282.81089112500194,284.7977584580076,1.9868535000132397,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:12:09 2026,25,reward.low,290.96159716599504,291.26038950000657,0.23618116698344238,0.298,291.26597433298593,292.90184937499,1.6359316669986583,294.9071697499894,300.90996345799067,6.002853916987078,14.087129291001474,450.13984591700137,8.0,1.5,,,286.82358204099,288.8270841249905,2.003547083004378,288.82830699998885,290.9609106249991,2.1326703750237357,,1,"Hit!
+$1.50",8.0,292.9069801250007,294.89355366598465,1.986558624979807,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:12:23 2026,26,reward.high,305.0855121249915,305.3266771659837,,0.238,305.33529504100443,306.9476571249834,1.6124116249848157,308.9569021250063,310.95983824998257,2.002980125020258,10.049225834023673,460.18970066698967,8.0,,0.004377375001409556,,300.9113299580058,302.91405279099126,2.002770374994725,302.91521770798136,305.08493791599176,2.169774583016988,,3,"Miss!
$0.00",8.0,306.9531915829866,308.94768779099104,1.9944823749829084,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:12:33 2026,27,loss.neut,315.031303249998,315.3307819159818,0.23315408299094997,0.298,315.3369899999816,317.0559269999794,1.718995792005444,319.0573483330081,325.0641759579885,6.006889584008604,14.103821791009977,474.2940591670049,8.0,,,,310.96107116600615,312.9727346659929,2.0117094579909462,312.97401004098356,315.03077462498914,2.056815292016836,,1,"Hit!
$0.00",8.0,317.0613454580016,319.0435818749829,1.9822229589917697,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:12:47 2026,28,loss.low,329.35633562499424,329.65592541598016,0.23092841601464897,0.298,329.6607013329922,331.1519817909866,1.4913179999857675,333.1573581249977,339.1646347499918,6.007329042011406,14.099813499982702,488.3945113339869,8.0,,,,325.0656498330063,327.06871766599943,2.0031110419949982,327.0699259999965,329.3558772910037,2.2860093750059605,,1,"Hit!
$0.00",8.0,331.1522276659962,333.1434485829959,1.9912129169970285,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:13:01 2026,29,reward.high,343.46494974999223,343.6851334160019,,0.218,343.6918510829855,345.1641317080066,1.472319124994101,347.166299250006,351.1738204580033,4.007586749998154,12.008718874974875,500.4037004999991,8.0,,0.0028145409853548298,,339.1659126250015,341.1725655409973,2.006705499981763,341.1737442500016,343.4643810830021,2.2907012499927077,,3,"Miss!
$0.00",8.0,345.16930462498567,,,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:13:13 2026,30,loss.neut,355.410716665996,355.6966214159911,0.22480649998760782,0.278,355.70026270800736,357.26854708298924,1.568330167006934,359.2734050829895,361.2727705409925,1.9994165420066565,10.09822804099531,510.5026399169874,8.0,,,,351.17557170797954,353.1857217499928,2.01020795799559,353.18722766599967,355.4102349159948,2.223066124977777,,1,"Hit!
$0.00",8.0,357.27362966598594,359.26022095800727,1.9865771250042599,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:13:23 2026,31,reward.low,365.4398834579915,365.7643929159967,0.2081562919775024,0.318,365.7682997499942,367.4143697079853,1.646114375005709,369.42392737499904,373.42275858297944,3.9988890000095125,12.149498040991602,522.6526345839957,9.5,1.5,,,361.27413199999137,363.2810422499897,2.0069700829917565,363.28232516598655,365.43941474999883,2.1571447910100687,,1,"Hit!
+$1.50",9.5,367.4196054159838,369.4144319999905,1.9948123339854646,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:13:35 2026,32,reward.neut,377.5982696659921,377.85600408300525,0.07368029200006276,0.258,377.8608202909818,379.63093570800265,1.7701797079935204,381.63666274998104,387.6477110830019,6.011097125010565,14.224413416988682,536.8775737499818,9.5,0.0,,,373.42401595800766,375.4308544159867,2.0068871660041623,375.432023707981,377.59773812498315,2.1657726250123233,,1,"Hit!
$0.00",9.5,379.6363301249803,381.62271612498444,1.9863727919873782,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:13:49 2026,33,reward.high,391.9398052500037,392.18106058298144,,0.238,392.18824912499986,393.6563716249948,1.4681644169904757,395.66550358300447,397.6644462499826,1.9990057089889888,10.016311459010467,546.894324791996,9.5,,0.003296583000082398,,387.6489357079845,389.6558828749985,2.00699908300885,389.6571037909889,391.93920754099963,2.2821630830003414,,3,"Miss!
$0.00",9.5,393.66052662499715,395.65612204099307,1.9955897080071736,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:13:59 2026,34,reward.high,401.99381545800134,402.251725249982,0.2167872079880908,0.258,402.25670791600714,403.7269340409839,1.470279708999442,405.7364773750014,409.7393527079839,4.002939833007986,12.074300084001152,558.9692144999863,14.5,5.0,,,397.6659927080036,399.67691808298696,2.010975999990478,399.6781058750057,401.99350158299785,2.315456665994134,,1,"Hit!
+$5.00",14.5,403.73213062499417,405.7149356250011,1.982789750007214,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:14:12 2026,35,loss.high,413.8733284579939,414.072999875003,,0.198,414.07817420799984,415.74765216599917,1.6695405000064056,417.7529947499861,421.76002795799286,4.007084832992405,12.020095790998312,570.9899014169932,9.5,-5.0,0.022898833014897813,,409.7405988329847,411.74781383300433,2.007267209002748,411.74909666599706,413.8727042499813,2.12366650000331,,3,"Miss!
-$5.00",9.5,415.7529247079801,417.7394401250058,1.9865053340035956,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:14:24 2026,36,loss.low,426.172550999996,426.4524853749899,0.2205913329962641,0.278,426.45622220798396,427.84351433298434,1.3873507500102278,429.8528341659985,433.8644708750071,4.011691624997184,12.103868916019564,583.0943508339988,9.5,,,,421.76145216598525,423.76849487499567,2.0070899999991525,423.76941558299586,426.171892665996,2.4025286250107456,,1,"Hit!
$0.00",9.5,427.8480144159985,429.84354845798225,1.9955205419973936,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:14:36 2026,37,reward.low,438.23184479100746,438.5810832499992,0.21531979099381715,0.338,438.5869501660054,440.02276654099114,1.435867166990647,442.03204745799303,444.03495954099344,2.002965583000332,10.169870917015942,593.2648295839899,9.5,,,,433.8659756660054,435.87264795799274,2.0067182919883635,435.87359654100146,438.2311698749836,2.3576295420061797,2.012630458994463,2,"Miss!
$0.00",9.5,440.0288792499923,442.0228338750021,1.9939430840022396,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:14:46 2026,38,reward.high,448.40653795798426,448.6845311250072,,0.278,448.6896867080068,450.03937262500403,1.349752834008541,452.04463008299354,456.0476460409991,4.00306170899421,12.012018542009173,605.2775112089876,9.5,,0.05529166700052701,,444.03640458299196,446.0475618749915,2.0112178339913953,446.0485132499889,448.40594616599265,2.357491915987339,,3,"Miss!
$0.00",9.5,450.0397203750035,452.0352707080019,1.9955398330057506,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
,,587968758647536,1,1,Fri May  1 11:14:58 2026,39,loss.low,460.27717820799444,460.5351814579917,0.2161277080012951,0.258,460.54017583298264,462.1172182500013,1.5770829579851124,464.1239516249916,466.12684199999785,2.00292320799781,10.078543375013396,615.3566783749848,9.5,,,,456.04904449998867,458.0602363329963,2.011238459002925,458.06123312498676,460.2768035409972,2.215612500003772,,1,"Hit!
$0.00",9.5,462.12219545798143,464.114381374995,1.9921693340002093,,587968758647536,1,yes,yes,no,0,2,2026-05-01_11h04.36.099,MID1.1,None,
