thisRow.t,notes,subid,session,run,trial.system.time,trial.number,trial.type,Tgt.OnsetTime,trial.rt,trial.target_dur,trial.reward,Fix_after_target.OnsetTime,Fix_after_target.OffsetTime,Fix_after_target.Duration,Fix_ITI.OnsetTime,Fix_ITI.OffsetTime,Fix_ITI.Duration,time.trial,time.global,Winnings,MRT,Cue.OnsetTime,Cue.Duration,Cue.OffsetTime,Dly.OnsetTime,Dly.OffsetTime,Dly.Duration,trial.too_slow_rt,Tgt.ACC,Tgt.ACCfeedback,total_earnings,Fb.OnsetTime,Fb.Duration,trial.too_fast_rt,participant,session,fMRI? (yes or no),fMRI trigger on TTL? (yes or no),fMRI reverse screen? (yes or no),start run (0-2),task screen,date,expName,frameRate,
,,5678234,1,0,Fri May  1 09:28:31 2026,1,reward.low,5.005755375023,0.20182170800399035,0.5,1.5,5.511175583000295,9.312892375019146,3.7981782919960096,9.313878541026497,13.316604541003471,4.003691541001899,8.311695957992924,13.316676542017376,1.5,,,,,,,,,,,,,,,5678234,1,yes,yes,no,0,2,2026-05-01_09h28.08.743,MID1.1,None,
,,5678234,1,0,Fri May  1 09:28:39 2026,2,reward.high,13.31756958301412,0.2188154160103295,0.5,5.0,13.826524041010998,17.608191375009483,3.7811845839896705,17.609055916022044,23.620935875020223,6.012716416007606,10.303723666991573,23.62099245900754,6.5,,,,,,,,,,,,,,,5678234,1,yes,yes,no,0,2,2026-05-01_09h28.08.743,MID1.1,None,
,,5678234,1,0,Fri May  1 09:28:50 2026,3,reward.neut,23.621653500013053,0.21629795798799023,0.5,0.0,24.134971999999834,27.92109979101224,3.7837020420120098,27.922066916013137,31.929365125019103,4.008242416020948,8.308004541991977,31.929423334018793,6.5,0.21231169400077002,,,,,,,,,,,,,,5678234,1,yes,yes,no,0,2,2026-05-01_09h28.08.743,MID1.1,None,
,,5678234,1,1,Fri May  1 09:29:18 2026,1,loss.neut,9.392419541021809,,0.212,-0.0,9.61103945801733,11.000286291004159,1.3903629856302406,13.005652457999531,15.01721454100334,-45.3495609589736,10.012350874982076,62.37951266701566,0.0,,5.00639824999962,-45.35427408400574,7.012886500015156,7.014019750000443,9.391638333006995,2.3773253203689895,0.02450016699167934,3,"Miss!
-$0.00",0.0,11.01320954100811,1.9789622090174817,,5678234,1,yes,yes,no,0,2,2026-05-01_09h28.08.743,MID1.1,None,
,,5678234,1,1,Fri May  1 09:29:28 2026,2,loss.low,19.092591458000243,,0.212,-1.5,19.314152041013585,21.02533787500579,1.709353070751817,23.038955833006185,27.037891291023698,-43.36216887598857,12.020088957971893,74.40018612501444,-1.5,,15.01941591600189,-45.35491420899052,17.025185833015712,17.02620137500344,19.092139500018675,2.058335235247413,0.004784458973730921,3,"Miss!
-$1.50",-1.5,21.039287916006288,1.9818862919928506,,5678234,1,yes,yes,no,0,2,2026-05-01_09h28.08.743,MID1.1,None,
,,5678234,1,1,Fri May  1 09:29:40 2026,3,reward.neut,31.3591080000042,,0.212,,31.578347125003347,33.033551416010596,1.4547412567859155,35.039081250026356,41.0460483750212,-41.354165083990665,14.007733707985608,88.40839229201083,-1.5,,27.039676915999735,-45.3586342499766,29.04201191602624,29.04320916600409,31.358412500005215,2.3129470492133146,,2,"Miss!
$0.00",-1.5,33.03826645802474,1.9915485420206096,2.267694834008787,5678234,1,yes,yes,no,0,2,2026-05-01_09h28.08.743,MID1.1,None,
,,5678234,1,1,Fri May  1 09:29:54 2026,4,reward.high,45.51330325001618,,0.212,,45.74057629102026,,,,,,,,,,41.04837883301661,-45.35908795899013,43.049894208001206,43.051101416000165,45.512866958015366,2.456448251159038,,,,,,,2.1924485830053366,,1,,,,,,,,,
